filename,id,2HG_M0,2HG_M1,2HG_M2,2HG_M3,2HG_M4,2HG_M5,2OG_M0,2OG_M1,2OG_M2,2OG_M3,2OG_M4,2OG_M5,alanine_M0,alanine_M1,alanine_M2,alanine_M3,aspartate_M0,aspartate_M1,aspartate_M2,aspartate_M3,aspartate_M4,citrate_M0,citrate_M1,citrate_M2,citrate_M3,citrate_M4,citrate_M5,citrate_M6,glutamate_M0,glutamate_M1,glutamate_M2,glutamate_M3,glutamate_M4,glutamate_M5,glutamine_M0,glutamine_M1,glutamine_M2,glutamine_M3,glutamine_M4,glutamine_M5,lactate_M0,lactate_M1,lactate_M2,lactate_M3,malate_M0,malate_M1,malate_M2,malate_M3,malate_M4,pyruvate_M0,pyruvate_M1,pyruvate_M2,pyruvate_M3,serine_M0,serine_M1,serine_M2,serine_M3,succinate_M0,succinate_M1,succinate_M2,succinate_M3,succinate_M4
74,glc2 21% 4 b,4954500.458,373702.5968,465396.7521,39759.13343,48513.32783,4381.337165,6596016.745,513219.6632,1046298.513,92509.28702,125688.2208,17125.52916,190719.2976,866.4219548,796395.7919,22523.9756,39139592.35,2642280.604,6412183.132,438218.2557,267453.1777,83598573.48,8700520.92,37235574.86,3040018.877,5586201.136,390952.0467,110817.668,178424359.7,14514096.76,27247943.22,2658635.708,3200159.661,145508.6153,293116928.9,18819682.97,399909.0777,0,0,0,555561070.3,26764900.04,207268874.3,4777139.548,78741654.26,5337640.447,12367583.81,851879.1138,512427.6298,20635514.89,1252786.311,13909841.42,264267.6739,4807664.715,320944.8934,421194.5965,2930.682408,1557175.264,68113.69685,160325.846,2914.483858,1919065.429
75,glc2 21% 4 c,5868207.233,468542.4219,568708.6491,48088.47206,64401.42232,15165.70401,7614717.427,577712.8016,1176418.036,109094.1403,138903.6648,14678.01546,2906822.087,500.4657021,940018.2297,21258.95383,50386444.56,3318690.1,7907038.284,544344.155,293204.4088,96492571.6,10090246.18,42812506.51,3462709.275,6468921.187,441276.421,126266.9083,238522697.7,18931157.65,36591152.31,3206215.86,4316697.633,201540.638,348288750.5,22360157.5,505363.2863,0,0,3007.456323,2486603612,98335216.5,225480252.9,4983349.756,86917914.23,5842049.276,13219522.57,903527.4238,550393.2715,53793703.55,2508599.993,9414744.205,156741.271,10593848.75,561801.4228,536995.2659,5891.466284,2405698.687,125334.7496,180297.0867,0,0
76,glc6 21% 4 a,4086436.416,321187.8504,670779.2264,110461.4515,152159.2907,100010.9569,5145229.687,393599.4918,1465556.345,233411.1802,359197.7826,223514.9231,1008647.725,1400.439312,53314.0695,1751071.81,33380779.08,2274271.498,5507006.323,8587976.725,1367865.928,51090316.05,5476131.297,50642437.5,7394860.263,9481745.67,13965584.96,1803268.694,181525616.7,13810354.48,49030441.46,7902432.591,11763882.68,6474918.678,295116860.5,19164398.79,434652.97,0,0,0,254839879,10032945.97,13414885.78,417520762.6,62738928.62,4087826.977,9690401.706,14671921.44,2342040.181,6229525.849,337794.0963,608331.6871,23040104.77,3991262.865,226121.9992,139635.5085,1140868.589,1420879.934,59917.8848,262331.3042,16151.0902,198551.5319
77,glc6 21% 4 b,3809642.898,278392.7036,551877.9497,95268.22496,129684.1338,84575.98503,4392008.581,342267.5582,1269885.354,212104.6498,305631.2919,195365.3723,97573.85644,865.2774631,33918.57935,1333146.54,30356059.17,2052495.782,4893335.382,7307446.853,1161423.44,57350648.85,5727345.554,43385453.28,6461541.557,8318891.511,11978900.61,1588836.165,128696560,10236383.93,36095117.97,5989888.72,8183553.116,5016731.766,234089688.1,15081518.47,325073.9202,0,0,4416.919304,406047031.4,15231054.6,11518047.85,376938403.5,59242379.57,3791389.725,8894802.57,13157481.99,2093954.066,9747905.204,449083.245,590843.5728,23386551.61,4316046.892,198284.1129,85883.93752,898981.7766,1289317.547,59967.32476,235768.4999,19814.12025,1564101.003
78,glc6 21% 4 c,4507650.911,342122.8941,713544.7516,119259.2285,156431.9729,102918.7374,4869092.558,376464.9627,1319359.222,224059.2291,332979.7128,200364.0064,271937.1442,339.44629,55796.79271,1955349.679,38224924.8,2503488.62,6031788.346,9375161.826,1424097.616,54418794.91,5675987.163,48918362.12,7218987.9,9150131.475,13617415.07,1707222.028,173383082.7,13539760.34,46371331.46,7347127.26,10572524.04,6392984.835,285729635.7,18376067.59,390762.6153,0,0,724.2807822,701703194.9,26376751.1,15057603.03,484077648.3,61894314.9,3997899.433,9558804.634,14575710.93,2291807.477,10904802.75,515696.2231,518294.4836,21096444.14,6356327.626,294894.6211,110650.9682,1077202.397,1511138.931,74638.50462,337510.3206,22148.32856,0
79,q5 21% 4 a,3045946.756,254985.0033,81124.80795,490021.8232,119224.3132,3628701.107,2355846.371,244737.7382,206440.2534,1275040.241,290786.0732,9749070.378,92922.62323,366625.5581,2241.185225,37517.10342,43878616.18,3023810.746,4047132.448,3248253.266,24565391.09,181990523.4,16036247.49,6274639.895,7251895.331,35469428.15,10685172.02,331001.4219,61250674.99,7379686.269,6005650.347,34962165.05,8335765.466,258957606.6,2923054.443,73744.666,270.2966248,130561.6242,14218148.72,481314262.9,4517032587,169488996.6,986886.0711,1576837.587,78202455.1,5547094.627,7058730.989,5489664.233,44274476.08,89351130.25,3619474.596,0,197195.9684,32847239.89,1133088.055,7013.994697,0,1662896.596,86664.91148,177327.6598,18542.47582,0
80,q5 21% 4 b,2950925.558,277137.1631,100896.6694,590105.3115,125422.0069,4113520.055,1979297.489,231491.9306,207425.5037,1311358.711,281252.5285,9396709.776,229756.342,1019.57876,477.8638733,1130.624755,27882602.86,2275350.425,4007903.784,3204916.676,23572928.18,76360895.96,7873717.502,7329553.301,8286125.704,38848634.27,11967518.19,421553.0634,53640531.74,7063983.482,6281856.252,34874870.58,8145922.093,252579228.6,1625599.57,11096.74079,0,173260.8709,15604850.4,542900978.7,836319991,31408825.16,698146.1664,3667986.615,59301732.83,4813848.059,8259725.034,6284742.606,49755970.55,30538916.27,1335230.439,0,243596.3461,6569419.803,172120.3221,0,0,602546.0286,59136.98648,206992.8819,14228.12766,948541.1323
81,q5 21% 4 c,2247794.291,219047.5485,70515.76558,440958.7166,99680.40801,3181768.675,1751071.261,212295.4099,177731.5068,1117967.31,264210.9281,8502205.757,100406.2699,1956.128989,2080.997983,32627.1046,30512624.35,2443000.181,4215463.136,3339760.621,25931343.06,72421468.71,7431628.527,6947287.893,7972366.227,39276066.02,11351113.24,365850.5118,58087004.18,7469848.713,6097044.169,36690874.09,8874819.02,272390083.9,598069.1504,0,0,124287.3193,16010722.14,545217244.9,627213909.4,23863011.23,551133.2933,2867776.484,57415777.04,4525810.961,7843728.339,6217394.971,49484769.5,28186209.53,1238748.596,0,219723.3893,5614491.611,149624.243,747.0883712,0,602190.3726,41459.46195,159551.2814,24188.36979,388559.3281
82,lac3 21% 4 a,5869035.679,461630.5222,681878.1293,97338.70055,63148.08863,35883.77252,6852688.359,548011.2425,1145564.929,166369.915,116310.9141,66497.62524,191621.6839,72046.96356,21321.95046,1274851.184,40754785.85,2633651.71,3711507.679,3606745.675,328185.3148,85138212.56,8316682.011,36546421.55,7553987.656,4268290.569,3449969.416,215613.8995,238404348.6,19041241.6,39435720.72,5865983.866,3791081.92,1695187.687,350650303,22531360.78,510074.9327,0,0,130608.6004,852083584.2,31674830.03,9891688.139,463797219.6,82367910.41,5270823.641,7161792.474,7225451.081,656746.7433,20202171.81,982991.2097,168773.4357,13507967.07,6241475.844,233579.5462,3838.271123,47457.86933,1579980.505,91073.95567,184777.5473,2533.009956,844767.5504
83,lac3 21% 4 b,5311577.858,409255.0271,634112.6628,104543.7945,62824.74764,50426.38263,6754073.025,527860.5836,1180863.462,174475.374,121420.8404,70549.05208,9724.909405,1393.913415,19934.04479,1245665.056,42991091.17,2810504.872,3953039.523,4036198.574,383473.624,89532531.69,8856260.124,42297883.24,8682838.6,4475042.269,3988584.452,282389.7847,238456312.6,18310991.11,40906631.44,5914188.043,4004927.463,1751121.424,364912874.6,23490386.75,579549.4892,0,0,7959.764528,1052071420,39681746.97,11273229.76,550616897.9,92083447.34,6061403.924,8787573.969,8796950.692,761670.0572,22473752,997121.6784,178814.4607,14011131.99,6585011.101,255335.2324,2472.447774,48714.05187,1724707.213,96185.6107,214712.1928,0,673889.1909
84,lac3 21% 4 c,5117712.31,403203.3209,589029.9373,85607.29548,54445.72658,45136.75023,7102614.975,553828.1705,1197392.662,174379.9013,118494.1456,71434.20326,2044436.775,79703.28776,25654.93049,1554649.026,49870409.67,3321024.804,4732732.566,4838486.992,451578.549,92009448.08,9033735.816,43799000.03,8941091.818,4475010.882,4186533.045,281230.4162,267094071,21249169.34,45243041.31,6751063.215,4538699.972,2277342.827,450272261.7,28872263.06,605681.1237,0,0,157183.2019,997983859.7,37783027.68,14695903.76,695526075.5,96316962.61,6367009.254,9068719.458,9306688.993,883945.3353,23700513.45,1065788.564,296805.7117,18295924.2,6297069.803,263883.9003,4989.801807,61641.35601,1669095.893,100101.8729,205333.1906,3649.478557,565869.6203
85,glc2 0.5% 4 a,2678096.314,194285.0018,108331.4413,2457.539434,10381.63975,9569.82016,2799953.048,184744.086,288984.7471,9684.444369,25742.69654,536.7486706,40442.65382,1793.645596,344047.0441,837.1078568,12990278.43,719228.4743,1151614.726,31490.63694,4874.721849,50225528.05,4230173.758,5616298.47,448611.3919,664437.4373,110086.653,241.2692324,53956783.07,3738317.561,5540249.178,262727.3099,549451.674,12540.85573,169512832.5,11045352.61,193116.8452,0,0,7066.472022,475068245.6,19977879.07,81676439.49,1558344.021,28069481.47,1491052.165,2160641.486,67765.2971,10052.4824,17469828.85,953419.6283,10779110.59,169461.0927,4892879.56,188227.6203,157148.6794,0,523074.5478,13965.34343,5492.006649,0,788900.4968
86,glc2 0.5% 4 b,3866253.659,260857.3802,206867.0146,9579.791958,16517.08412,6430.606889,5076015.108,348821.243,570467.217,23001.11131,53975.78858,10693.78481,85041.01195,85717.74261,582342.9953,19879.97849,21872831.52,1223554.149,2141680.057,64955.84082,19498.98692,58893410.22,5091561.71,9744109.467,618324.0001,1073959.37,61615.12094,0,115392455.2,8126625.679,13075767.96,617239.6266,1313815.374,2587.976309,266735094,16918477.05,329869.0467,0,0,875.3390783,453682524,19544682.51,112925042,2214833.954,43700246.02,2372882.738,3591167.464,113047.0862,32393.80019,20932190.1,1214674.973,14180854.23,213613.4043,4373622.246,199998.2349,278413.2119,0,721446.7462,52332.65993,11322.87571,0,734679.0404
87,glc2 0.5% 4 c,2997299.974,229026.3357,143466.5151,4498.692566,12535.93526,6645.576838,4191201.064,282930.5185,443009.231,17569.3304,42981.03638,6958.624259,9355.859378,271.989725,453987.7557,11137.47791,24652954.19,1338249.102,2305685.281,78066.53817,15845.02457,56012030.15,4817008.433,8330997.224,503029.119,914250.2519,2644.028357,70.39101184,103683227.5,7274129.564,11773360.91,551161.9848,1130718.095,11190.73799,196227639.7,12722818.61,226102.6353,0,0,6638.056939,1606530101,62067220.66,72751454.06,812212.4418,43827844.35,2315147.932,3298537.197,103936.5492,28870.35155,35908450.33,1821059.455,9898473.082,141923.3346,9397215.75,398885.8183,232865.1526,0,781133.5661,27856.26901,15397.46311,0,866787.9531
88,glc6 0.5% 4 a,3946915.125,272532.2422,358265.9315,35821.37156,56595.85479,56117.4812,3776403.054,251577.7688,694113.7822,63770.91173,106828.3012,107148.1351,168019.3069,1053.362036,31962.86505,1281977.359,20502409.24,1102826.976,663901.3963,3947569.003,126002.6378,45285711.81,3918269.416,10740306.88,1488000.236,775641.8111,2606328.918,51425.54341,94834304.43,6619814.067,17085053.03,1760825.564,2762765.632,2012373.341,301400256,19494568.06,362399.639,0,0,3059.600676,345343091.7,12816755.18,9706167.901,318511946.8,38767281.19,2045162.025,1059494.739,5800224.026,194832.2431,10806475.81,544308.0742,795773.5233,32694288.34,4679168.635,125125.1507,26237.9773,691324.1863,699626.1074,22797.38512,19873.41582,0,1589301.02
89,glc6 0.5% 4 b,2882127.934,213726.9568,255072.6784,23857.23445,40394.87869,45210.30544,3230745.086,211790.0744,622395.842,67379.29265,103886.4778,89962.45793,86027.85536,4088.330847,23780.3718,369.3148102,18571357.33,1000506.85,677215.5261,3518390.848,122375.5778,52123942.88,4510618.85,0,0,0,0,44.70071125,78690012.65,5538374.992,15288537.41,1631611.448,2394380.492,1813809.093,209754295.5,13536029.31,240010.88,0,0,1412.482115,392761714,14652410.18,5076.618076,217623523.7,31211883.95,1615584.057,852984.2777,4156522.273,147089.6139,15444888.59,676840.5987,1007425.903,38779968.93,4847967.308,114328.5698,22878.16815,550109.7426,649826.0616,10396.3792,23508.34516,0,1300838.046
90,glc6 0.5% 4 c,2852057.293,209328.3513,215562.4388,19795.95545,34805.37592,38297.67614,3343368.474,232332.7013,658159.3503,66268.02788,110221.626,98957.70632,252757.9531,573.9618456,24762.00746,895.0084727,17309887.05,932693.77,639475.8834,3488042.033,121261.8732,50995525.03,4415200.634,12977385.7,1899913.953,963400.4089,3162624.371,77171.79522,72554160.11,4860063.097,14310218.07,1538499.156,2303349.011,1739274.082,181298462,11597765.14,203833.8732,0,0,0,528603088.8,20118804.91,6471205.435,210639753.8,35861522.94,1879915.497,1192506.605,5782871.013,210666.5112,11274360.24,499985.1802,533499.5696,21851554.38,3972357.649,141432.3437,18805.9934,502864.434,542558.578,17439.13381,36236.50881,0,233107.1959
91,q5 0.5% 4 a,2883778.634,200137.561,43109.00081,87716.1901,80781.09235,2721934.134,1779675.926,115680.9232,97874.61017,213969.0169,185281.9673,6400921.329,3425.312087,2047.153825,596.8741494,6848.653006,21647030.29,1130896.06,500531.3361,3632788.462,2093036.731,51349582.98,4197327.474,736261.3195,3141374.255,2259594.138,10590493.5,128196.8574,37890580.04,2487022.602,2108000.8,4698928.216,3937627.972,133955654.8,564682.7005,0,0,66012.8987,13870437.65,478793379.4,565648398.9,21476199.32,109856.0726,219717.8752,41725893.45,2161625.245,556819.8931,5888377.458,3971768.443,28006434.5,1245163.634,0,32252.4113,5082438.211,160152.9826,0,0,576547.747,25548.24755,0,0,844118.9301
92,q5 0.5% 4 b,2621377.461,195893.7008,38077.66545,82204.40836,72523.70636,2211073.22,1654824.246,108501.5565,95920.88094,210699.2148,163116.8063,5904909.055,3562.311304,1025.268648,0,5536.205006,22391150.03,1174494.007,413150.674,3407709.063,2233995.668,52222028.15,4247863.044,572529.2974,2963042.345,2307038.125,9986870.528,124337.2642,39828176.28,2654259.509,2418938.766,5394808.858,4046591.206,135333036.4,579185.041,0,0,80064.27634,14004372.14,491609431.5,980350545.5,36818345.5,253513.1424,165206.55,39889837.33,2071708.159,560990.4148,5417393.381,4092706.039,31238649.03,1361956.184,0,23006.61226,7416405.453,238625.5831,0,0,463192.7027,19402.12082,4630.940062,0,921064.7891
93,q5 0.5% 4 c,2430749.558,148849.7316,38316.31411,80980.9309,68586.81609,2100928.282,1873530.013,117854.9581,100807.7632,237783.7525,179534.4954,6281219.749,51353.45612,433.9551074,0,4204.406569,30837794.27,1627739.384,538079.5139,4266186.226,2911858.359,50326132.31,4113027.174,571932.9914,3125199.363,2507993.618,10526712.85,125238.249,48647514.32,3361980.708,2692521.337,6262540.522,4904840.929,157143563.8,885211.0167,0,0,89142.30035,17563999.02,600163699.2,1466614332,54950532.89,284831.3414,151574.1909,41127039.14,2097943.589,615980.5808,5621069.483,4432225.042,61105036.5,2600830.589,0,18879.2428,10070551.47,331622.3588,0,0,703253.3045,24689.22956,3604.75375,0,188500.229
94,lac3 0.5% 4 a,4412674.721,303005.9252,316873.3944,25748.16298,13185.51965,28908.33221,4819696.167,310104.7908,561143.2192,51038.80361,34191.42887,30062.99044,167251.7918,944.9369299,13023.41818,878472.7992,20941633.01,1111127.058,339999.1694,1395371.358,27065.62135,52363510.93,4409525.538,8248159.469,1341616.005,291551.1855,934767.7595,98.82290037,116118587.9,7956561.679,13810721.02,1309073.848,818586.0249,547009.0221,243452673.7,15472664.75,280812.6413,0,0,59278.2005,602860105.3,22713354.82,6658487.801,332226573.1,44665943.78,2331159.961,672755.173,2739544.103,61791.1677,14184851.27,675036.6503,96866.37865,11143823.09,5345234.159,208382.9974,0,56776.26806,811773.5888,46489.03396,10792.23287,0,652476.0019
95,lac3 0.5% 4 b,4210731.448,297061.0462,249618.5087,16685.39162,16894.28391,25608.96893,4396384.892,287127.2421,553707.64,51665.33531,36085.51421,38132.91919,191422.4715,1423.936076,10782.29341,776997.9405,20605050.14,1105180.172,326749.0886,1232875.881,28483.22462,54606522.77,4619374.266,8608611.177,1356841.086,291139.204,798976.845,185.853803,104585201.5,7113882.461,13302660.43,1282105.41,829426.9072,603466.3866,229097126.5,14645659.13,283788.7635,0,0,5382.024402,848786729.4,31361156.68,6713994.464,323112833.2,42536684.32,2172680.651,723219.3298,2432797.139,47593.53131,20839130.88,872656.5296,169120.78,13525421.37,8551991.234,346379.6526,2167.559069,39205.41787,715870.3178,30845.51798,10862.87604,0,621529.0793
96,lac3 0.5% 4 c,3482335.277,259315.2769,216078.6747,17310.82389,11736.59195,32301.32039,4391165.256,291557.0725,563878.4506,60691.42083,38490.26646,30173.96016,1606686.108,3728.388539,12933.05806,880101.5096,19942388.3,1063680.84,361442.7428,1370410.646,30462.41687,51345774.24,4297707.882,8527327.003,1373121.683,287415.5617,804046.9805,382.6572242,103438515,7010940.781,13698191.09,1292171.054,903144.5509,567600.5348,267521168.4,17289415.78,320127.9508,0,0,4027.457981,706085877.3,26217676.84,9175589.295,451043726.1,41500429.6,2114477.517,768338.5569,2700286.857,65825.7303,18498675.51,829074.7888,214155.2367,15943380.64,6230219.649,252986.6399,0,49787.46495,722141.971,32481.4817,11535.97795,0,1065483.809
