filename,id,2HG_M0,2HG_M1,2HG_M2,2HG_M3,2HG_M4,2HG_M5,2OG_M0,2OG_M1,2OG_M2,2OG_M3,2OG_M4,2OG_M5,alanine_M0,alanine_M1,alanine_M2,alanine_M3,aspartate_M0,aspartate_M1,aspartate_M2,aspartate_M3,aspartate_M4,citrate_M0,citrate_M1,citrate_M2,citrate_M3,citrate_M4,citrate_M5,citrate_M6,glutamate_M0,glutamate_M1,glutamate_M2,glutamate_M3,glutamate_M4,glutamate_M5,glutamine_M0,glutamine_M1,glutamine_M2,glutamine_M3,glutamine_M4,glutamine_M5,lactate_M0,lactate_M1,lactate_M2,lactate_M3,malate_M0,malate_M1,malate_M2,malate_M3,malate_M4,pyruvate_M0,pyruvate_M1,pyruvate_M2,pyruvate_M3,serine_M0,serine_M1,serine_M2,serine_M3,succinate_M0,succinate_M1,succinate_M2,succinate_M3,succinate_M4
74,glc2 21% 4 b,6727433.493,484532.0879,791755.6683,65671.25977,92119.64678,4485.965039,8890322.466,697389.9014,1438088.103,130662.5442,175631.2434,24536.25421,2525415.923,155112.3847,1110076.281,28284.54226,56314276.79,3679084.137,8556958.358,529203.5593,347725.0105,3156580.388,300943.8171,559.4196402,157.6935266,1074.583064,138302.2212,615.3677005,286658647.9,22613535.06,45325296.87,4127485.007,5298024.986,282268.9742,430483974.2,27918744.95,623567.6074,0,0,0,965231476.5,42838896.48,261380596.8,5173871.896,77480786.43,5380196.06,13469293.8,901569.9482,629711.2533,24580873.76,1383748.102,12121816.25,206203.2911,7425507.433,501131.2369,697791.089,6612.894518,1632389.527,98441.20639,225192.5236,3782.500778,0
75,glc2 21% 4 c,8230880.486,594147.7731,980251.2857,90454.0242,109381.6706,12181.77664,10043940.29,797803.3207,1634065.933,139768.5449,191196.1983,25410.08702,3170902.941,182474.1157,1463386.676,36316.16477,65928134.84,4267539.817,10023393.19,613971.6688,366730.0471,4475542.463,391251.4858,988.0581566,1195.522402,1162.41834,134067.3336,243.2648715,335499364.4,27019587.3,53238428.78,4634255.28,6042730.703,222765.4433,515610117.6,32781962.63,709584.8597,0,0,8878.075584,1094470048,48971606.95,297898667.2,5891302.744,87930485.6,5859992.627,15077374.01,965777.8126,644898.9475,21292465.63,1251825.27,11092468.07,190441.5517,8454717.564,606081.1426,883851.1614,9406.501711,1818203.663,119965.7382,235349.1759,3436.164557,0
76,glc6 21% 4 a,7575939.624,524092.1857,1294751.465,205581.9506,279224.7644,183921.6412,7986980.291,617956.7098,2183142.864,356007.6821,509551.5249,329046.7749,2879323.769,5297.186366,94902.76487,3172758.479,56514423.36,3540770.485,7649460.454,12936599.1,1842314.993,3445718.275,299746.7358,1602.843326,556.9748595,302.8478356,5898.342719,226.8603856,281819788,21807963.49,76562301.67,11782542.46,17222207.2,10071899.78,508532205.1,32106543.15,796307.8351,0,0,7310.384252,1160923821,43417652.51,21609227.87,692589635.4,74928124.14,4799269.726,11420071.58,19118052.08,2819885.345,21698021.38,960177.6243,788633.6285,27895452.67,15247894.04,530452.1946,197913.3754,1950384.908,1989541.081,98161.66166,431692.9076,57674.79571,0
77,glc6 21% 4 b,7970709.919,588778.7971,1586515.407,256474.5173,348650.8322,248173.6193,8565778.241,662110.1756,2436632.575,422708.6215,603704.5081,375187.8652,2343277.312,8469.01892,89509.36651,3012046.826,54231559.27,3473202.912,7857106.97,12425577.32,1837956.045,3292653.996,317880.8071,2171.541172,686.5862575,979.7735704,848.4964387,195.1317457,278063090.2,21430810.82,78482315.97,12567229.42,17715950.87,10603221.45,475000750,30371584.66,718711.566,0,0,7057.211365,922396270.4,34928868.99,20694517.55,668053622,76280758.87,5048650.448,12551570.38,19713338.3,3094481.168,15579222.36,744101.2243,720134.1692,25721302.26,13334316.94,440195.2638,206860.5168,1843943.335,1728719.629,109473.5843,467526.9887,53378.34086,328525.9918
78,glc6 21% 4 c,9373421.013,657800.8283,1038650.754,159514.4435,246799.8386,160751.1845,8061831.499,589078.9301,1983819.935,334087.1188,460195.079,309977.6276,14213871.15,563224.8838,80969.53789,2708671.137,79802107.01,4749599.971,7656843.254,12752204.99,1879221.097,4365428.138,395425.9995,7629.988505,789.8147303,614.7618562,864.4199076,183.9004345,268692859.8,20231756.2,69865222.2,11054786.18,16020092.03,9312596.342,480761822.5,30571455.72,656547.3977,9436.309725,3605.570366,9164.005304,9216639046,343187530,19753775.22,553775464.5,77212037.45,4860347.265,10406061.67,17238829.35,2592025.867,163915563.1,6928418.241,919960.6505,33967292.45,53092264.67,2021722.492,174776.656,1637707.062,3365378.429,216782.6327,319260.8675,33991.53857,0
79,q5 21% 4 a,4569463.353,363226.2763,162881.3023,915206.4095,221450.2866,6839419.733,2577977.003,280431.6799,254139.6913,1512437.513,361508.7235,11816508.1,4900707.617,203560.1171,4302.647342,55747.85087,49060924.1,3634106.363,5008043.772,4705085.257,32149583.82,4194137.58,370619.9513,2688625.479,667.9961884,106.7148462,982.6963912,115434.389,98833975.02,11457914.91,9679426.346,55627085.1,13564890.91,418355445.4,1513178.379,1738.92259,0,242485.6813,26189388.39,922925772.6,1774517946,66928100.05,708637.0186,3783445.256,61499707.71,4712567.239,7854700.847,7182828.761,50655726.85,44570107.22,1888653.708,0,286839.8097,16996630.17,328204.8928,2754.138674,606.0981882,988291.3733,159683.0808,381199.5032,57299.59764,475027.0399
80,q5 21% 4 b,4470108.026,380355.8355,144973.3111,886571.9509,207338.3587,6308722.918,2674621.613,313905.7096,263164.5046,1603325.635,377160.5647,12023593.46,3672852.529,154028.1752,540.6212494,42217.63875,45159289.84,3271070.861,4800571.113,4291907.394,29535933.33,4268480.391,380270.7659,2158792.809,885.9244496,1382.681333,0,87569.35513,86641812.74,10072174.17,8215750.466,49412815.58,11969738.37,360487267,2117789.25,8804.698659,0,263813.735,20362790.35,723323947.8,1645994876,61506665.77,625724.3227,3275621.592,59593620.07,4587256.527,7559821.602,6451213.777,47002101.36,32904276.94,1333068.563,0,238667.4599,15268417.32,269146.0375,0,0,631065.7548,118266.713,249031.8424,33819.56547,421062.3052
81,q5 21% 4 c,4225671.833,383766.2101,187588.079,1089495.161,250652.9614,7740964.65,2803571.371,330537.7722,275351.7789,1699177.72,402890.0798,12873387.55,4468054.632,211976.7167,1512.839032,39903.04935,46664570.79,3362971.73,5087640.91,4604581.477,31160029.94,4540717.973,407285.2484,1553200.644,1252.658649,3188.065687,180.4879408,167.9228246,95173803,11410804.83,9870340.658,54846570.4,13126022.74,407375905.9,1421133.725,3025.613742,0,298145.3778,23320663.83,812751619.5,1779651130,66671263.1,704864.7685,3476334.307,61117045.83,4719196.46,7880180.345,7144754.385,50411463.23,37378154.56,1583123.316,0,248938.9213,11630387,310534.1763,2819.431903,0,771094.0005,82272.53895,273620.0826,44223.64858,0
82,lac3 21% 4 a,8952877.912,666946.0734,1136363.926,165560.7334,104418.8462,75832.7007,9054594.638,708653.0648,1540311.209,223165.4019,136235.1888,84382.8453,3779804.8,146234.721,40636.63108,1937626.722,54060104.75,3390437.962,4005093.964,4191084.404,374094.7496,3965838.444,380605.646,970.8653308,0,1700843.965,847110.2518,8314.070091,320991936.9,24992940.29,53351002.06,7344687.693,4808306.473,2188305.989,530121400.9,33835861.84,812752.029,0,0,61913.28159,1832621071,68158125.03,13238070.58,612116225.6,86499617.07,5566200.472,7708416.653,7758915.598,852117.8891,42651804.21,1739086.929,320853.1887,18377626.83,16829970.03,416642.7114,6190.955779,99610.02802,1959668.422,135249.0184,272296.3076,17004.53862,442531.1202
83,lac3 21% 4 b,8546808.581,618096.9323,1163244.81,169751.0637,112653.1299,84722.06409,8577619.195,674878.7258,1539181.967,210861.5669,162986.0526,81505.52359,3123718.513,141820.3273,35752.96234,1782353.466,53413544.36,3373217.784,4328321.374,4388865.05,382139.5165,4522802.93,384788.2778,795.1895253,1675.78795,921536.7651,999102.8632,2910.503252,312638401.9,24259176.8,54711879.92,7828488.191,5269945.517,2288730.798,546276799.2,35409570.97,733796.2966,0,0,9987.170235,1365190838,50620243.47,15299388.13,739232964.8,84568472.66,5539697.203,8110479.357,8169998.019,870907.7071,26840138.21,1148535.564,291492.2504,17057863.59,13981817.86,488792.3377,6856.654018,92583.98487,1832811.241,139353.985,275604.2032,10647.95883,0
84,lac3 21% 4 c,8279070.13,613529.8414,991562.9964,147121.4785,88523.81813,60244.8523,8522992.394,679322.193,1520956.43,221765.8883,140038.9483,89968.0552,3799082.604,209089.0264,30103.02102,1826380.863,56563774.49,3506306.157,4437856.802,4565164.051,388071.795,4147922.802,370689.5791,4767.882862,1326.712655,803541.3573,639122.5601,126.2792186,309177678.9,24423067.96,54470583.78,7788974.596,5062233.008,2413076.67,503176585.4,32272792.12,725110.2324,0,10491.99297,8301.685743,1812798749,67140212.24,12183907.22,572497955.7,86950960.52,5664646.919,7901206.906,8103375.514,808915.5297,48464156.93,2043807.626,363380.9877,21519269.31,16671698.56,460032.8346,8647.169585,91853.57597,1802271.687,117870.8418,308766.6706,13794.52603,0
85,glc2 0.5% 4 a,4106342.392,290513.2821,281428.5988,13423.36009,26344.84992,3778.607407,4553733.258,313328.1413,517005.1362,25307.32303,52703.24151,1887.916649,1984240.2,116029.9518,879103.8059,35431.35753,44318179.17,2463803.125,4141196.93,135202.4914,29261.84829,1865616.252,167449.0005,1720873.511,250315.6178,317257.7064,50884.27198,836.4673276,166785622.2,11818175.25,18467033.74,911968.0289,1736005.268,887.1768384,315078342.8,19894097.07,381955.181,0,0,6583.193458,687053028,27948942.91,100502866.9,2257527.943,36434087.31,2044269.298,4000978.557,125143.382,138508.7208,16132497.95,922901.6547,8739245.055,137599.8634,11484634.71,518051.569,405600.2673,3855.815404,685027.1752,34331.34963,25279.8648,0,0
86,glc2 0.5% 4 b,4356168.713,298449.2699,348471.7985,18181.22237,35605.39019,2134.955053,5618436.243,399615.8856,715393.3771,37287.96798,66427.30461,5558.716224,2171510.844,134480.2522,856968.1985,26738.41552,45183288.8,2494544.066,4227924.571,134635.4267,43204.02383,2585063.947,220087.4241,1485839.543,206188.7727,265235.5728,48474.7385,601.3384846,182900969.5,12853914.27,22502176.65,1170536.661,2227982.32,25862.14184,340725183.7,21805474.26,422485.8731,0,0,9514.750944,767044115.8,31585936.62,127999415.8,2532399.637,40225597.38,2244488.546,4342364.99,152324.0556,133337.927,22967682.91,1206872.783,12262095.13,204900.5906,12261903.89,551702.0603,454607.1527,4838.119164,614591.9133,34160.21799,31862.72837,0,0
87,glc2 0.5% 4 c,4753735.077,338395.2845,371076.2291,16966.56588,30589.86994,2340.502467,5505645.892,384718.0108,695307.6878,38218.28154,72845.44466,3427.431318,2080089.38,133790.5676,943332.5143,26536.56327,48021766.65,2644882.827,4637070.096,144521.7137,32256.97283,4286518.336,370710.4914,0,200901.0016,300514.4696,103783.2326,257.8545951,188202121.7,13332156.84,24063165.04,1313018.747,2173717.233,21816.99981,392899472.2,25323380.58,467158.6738,0,0,9730.76761,623978923.7,26643044.13,148283493.1,2884449.502,41463726.73,2282941.756,4377373.742,152779.106,159930.8907,20810640.28,1152907.95,13170080.25,203370.7612,11759866.14,525248.7987,471741.7507,1124.80829,644204.9451,32521.29163,43487.7664,0,0
88,glc6 0.5% 4 a,5101793.484,349880.7331,514171.9787,60169.47571,75045.92918,93893.01505,4742230.838,329766.0083,976159.5817,109753.5959,165583.1672,135180.8765,2507101.948,8007.036479,53779.7291,1981592.911,42102087.46,2197112.826,1534847.496,7411334.009,256083.5019,3418812.337,286937.2439,1455.101144,0,192058.409,0,239.6852724,152369909.2,10623465.38,31041277.13,3385953.046,4758546.542,3396639.367,345025695.2,21909490.15,469263.5686,0,0,3045.123011,1218597402,45433282.85,8568895.218,273552643.4,38752984.87,2138052.719,1646803.173,7328090.701,441876.3501,29668242.56,1223297.935,1183367.476,40975769.9,15358928.72,375622.7259,42000.76354,951525.0797,953809.6457,38264.60047,56170.96765,0,0
89,glc6 0.5% 4 b,4816320.788,330896.1072,560896.5777,71208.7757,90304.08991,92827.72528,5389127.8,375874.9852,1209887.322,137759.8296,194730.79,166972.7139,1575734.764,7454.420163,49216.01505,1948952.884,41878721.66,2287335.684,1829664.536,7361818.161,313000.0505,2854573.754,252263.5429,2762.315318,133.1596963,238244.3256,535.7157243,242.0944243,167169002,11786906.52,37002175.85,4141173.053,5717219.881,4004842.797,336484997.1,21232959.84,440342.624,0,0,0,665784912.4,25167261.45,9023750.472,296919821.4,40796184.83,2263783.769,2038868.741,7887787.073,529267.5127,15608688.04,695328.9038,734288.1288,28442380.28,11639678.55,220217.8685,69804.12958,1029464.328,546583.398,31619.21788,80025.41296,0,0
90,glc6 0.5% 4 c,3676702.712,267718.7688,382128.2162,47253.49178,64285.34374,63703.33461,4373540.53,311625.1254,977721.8631,113188.2424,151232.1219,131070.8929,1540172.053,6419.904522,44532.46732,1699089.344,42254838.85,2234441.888,1692995.915,7903011.043,300492.2441,3668503.879,308844.3196,582.6923208,178.3591529,226865.7979,1907.704327,564.9490283,150676126.2,10671370.49,32425551.53,3953456.358,5015210.477,3606850.768,356058897.9,23130805.61,465654.7472,0,0,2467.972828,628379618.3,23791479.31,7937615.465,262890841.4,34157367.13,1852575.728,1687957.011,7208737.225,440022.9363,22114199.29,974113.5332,1267942.09,46232329.55,12211666.38,225195.5966,48289.08732,953205.8476,672925.971,32581.02164,64190.24547,0,481502.1622
91,q5 0.5% 4 a,3513912.182,239814.9458,59167.85813,137574.9903,97499.80062,3175504.496,1865073.058,124065.6905,119576.709,291674.6775,213307.067,7077789.944,3465206.288,182175.7075,0,16659.51753,41827898.15,2165726.699,860991.0858,6089731.719,4337193.216,4135048.09,349213.1323,679618.6413,0,691.5107862,717.6063399,181.0920861,58327851.11,3973137.102,3674216.918,8762199.359,6241901.645,207781519.5,885243.4547,0,0,134051.3384,20936543.31,737854226.3,1254022379,46735308.41,255439.0918,357736.8676,37377464,1938740.722,732399.2706,6225146.525,5106470.049,62167312.7,2569418.572,0,62631.32176,15793923.02,264884.2112,0,0,663700.0291,38103.16595,10122.89853,2094.199995,0
92,q5 0.5% 4 b,3863126.263,255109.1887,59590.16223,151910.7868,90692.48433,2884674.219,2013697.121,141033.8407,122029.1669,336552.344,203344.1736,6925478.314,6312320.427,308768.574,0,11777.24464,43738434.34,2234145.428,869665.4407,5237655.609,4414498.903,4004325.377,343249.0825,409551.4285,535.5413115,1047.867101,0,133.3398506,59860177.3,4067778.586,3957917.798,9633276.418,5989970.64,196014721.3,1359907.623,4820.187496,0,88977.06947,16930072.66,583026031.2,3120015521,115774799.2,516453.8912,5289.827626,37754650.91,1989947.334,832351.0834,5962884.933,5845313.413,67228303.05,2781401.996,0,33269.59566,24407764.22,615768.9663,0,0,685786.3144,43076.43743,17956.46715,3442.645904,0
93,q5 0.5% 4 c,2865926.43,201026.4326,45615.27106,113910.7064,73247.36274,2330031.745,1697677.983,115349.0729,113276.0086,281027.4747,176702.4727,6075360.216,2679085.764,146139.7819,973.413372,8593.578183,41711632.89,2113688.802,831269.0344,5549482.222,4696523.773,4433449.764,365349.1943,267172.6953,499.1969825,866.0036482,2792.332791,184.1461014,59935961.11,4277231.29,3717563.249,9626090.445,6051332.764,196769085.5,1117741.061,0,267.3429133,97018.97948,20933519.65,724629428.5,763680697,28897961.34,167069.6176,401152.178,32780850.59,1794317.584,712333.9293,5144932.081,5182603.013,40325021.41,1721986.261,0,30401.54599,13621977.63,226116.3134,0,0,529358.002,27905.60111,12202.44849,1728.909416,0
94,lac3 0.5% 4 a,5007087.66,351849.8767,443760.9001,55535.92396,36481.50083,54144.01514,5314385.11,359423.0729,796461.2895,71357.22672,54753.76848,46158.35337,2276252.684,185962.6783,30691.46221,1670372.478,39339118.04,2034144.015,792721.8989,2539248.597,71402.26907,3595576.798,296837.8872,2537.262697,371554.1576,214660.5376,535128.3588,453.5187138,186057728.3,12866983.44,26643528.66,2644169.871,1743381.745,1228962.353,441431243.1,28190171.62,564240.5774,0,396.5066388,39287.44183,1032525014,38915455,12333437.6,612606410.5,42846153.74,2276111.164,1128812.779,3302441.79,222039.9304,26079962.13,1051970.855,362013.8422,23471315.53,13047341.15,337844.9841,0,92011.83371,981605.7607,57603.25769,35204.47097,0,0
95,lac3 0.5% 4 b,4210060.959,279584.4635,397022.6138,46529.95229,34026.78617,42003.7588,5588750.761,390314.4122,927503.009,93949.68277,71587.07125,62151.69713,1785871.611,124685.5973,25617.98581,1373979.404,34270001.65,1858215.029,850005.055,2192491,67362.71062,2533151.677,213786.0891,1351.985733,683.6110351,116148.6022,390940.4816,48.44088209,170150719.3,11729681.05,27503612.63,2911608.722,1968536.725,1202414.7,360611328.3,23362606.99,428450.3224,0,0,2841.085792,770031353.1,29113266.41,10674126.54,525010722.6,40302984.81,2197594.111,1360328.134,3225380.076,251050.0471,31663687,1369000.344,508612.8018,31653670.49,12395475.26,506552.4121,2459.642567,93335.01296,754096.5008,51663.12406,51114.06129,0,375532.4349
96,lac3 0.5% 4 c,4131709,270624.5592,303116.2414,48527.39458,32248.48175,0,4261355.433,294432.3953,744964.0954,78387.93101,60866.85485,59218.22205,2289027.178,134621.9876,21516.2977,1358701.727,37611191.61,1964159.695,954702.8221,2783538.387,95695.84727,4282845.584,349469.4467,0,1958.808053,125978.781,263508.715,47.87493709,168974711.8,11648959.48,28718075.24,3147122.13,2266683.43,1499798.822,475434874.4,30448201.64,559794.3687,0,0,1386.691796,1057497482,38734325.95,14522617.3,722056363.7,36204884.32,1982346.236,1209931.518,3217647.706,257974.9583,28082522.9,1233358.513,466373.8802,29432012.07,14772663.83,367834.1068,3018.841536,104099.2742,802402.4011,68638.92452,32491.72896,0,0
